blue_wins,first_blood,dragons,heralds,towers_destroyed,wards_placed,wards_destroyed,experience,kills,assists,gold,minions,avg_level,elite_monsters,total_jungle_minions_killed
0,0,0,0,0,-53,-1,-604,1,-9,-1243,35,0,0,-13
1,1,0,1,0,-6,0,-1506,-4,-1,-2078,13,-0.5999999999999996,1,-12
0,1,1,-1,1,-2,2,-1337,-1,5,-952,-20,0,0,-7
0,0,0,0,0,1,-2,-1088,-4,-3,-2132,-20,-0.40000000000000036,0,14
0,0,1,-1,0,7,-5,-1395,0,1,-1015,-53,-0.40000000000000036,0,16
0,1,-1,1,0,3,0,585,3,4,517,-30,0.40000000000000036,0,-16
1,0,-1,0,0,4,1,-1252,-4,-4,-2222,-5,-0.20000000000000018,-1,5
1,0,1,0,0,0,-2,-353,-1,-2,-208,-5,0,1,4
0,0,0,0,0,38,1,-3419,-3,-1,-2513,-46,-0.6000000000000005,0,-21
1,1,-1,1,0,2,0,-1965,0,4,-601,-34,-0.40000000000000036,0,-14
1,0,1,0,0,-5,-3,2303,3,-3,1753,8,0.5999999999999996,1,10
0,1,1,0,0,0,0,-1229,-1,-4,-751,-37,-0.40000000000000036,1,-5
1,1,-1,1,0,-3,3,107,1,-1,1430,68,-0.20000000000000018,0,-3
1,1,1,0,0,-3,-4,-1237,-1,1,-469,-1,-0.40000000000000036,1,-13
1,1,1,0,0,-29,0,-1318,2,0,-1099,-44,-0.40000000000000036,1,4
1,0,-1,0,1,0,0,3915,7,8,5553,51,0.7999999999999998,-1,18
1,1,0,0,0,-65,3,1359,5,11,2091,-23,0.40000000000000036,0,8
0,0,1,0,0,-2,0,-1575,-4,-1,-1951,-8,-0.40000000000000036,1,17
1,1,1,0,0,1,-1,-24,0,2,96,8,0.20000000000000018,1,12
0,0,0,-1,0,2,0,2377,3,2,1762,17,0.6000000000000005,-1,3
1,1,0,1,0,-31,-2,1360,6,9,3082,11,0.6000000000000005,1,5
1,1,1,0,0,41,5,3387,6,12,2608,17,0.7999999999999998,1,-3
0,1,0,0,0,3,0,-2414,2,0,-1460,-27,-1,0,-31
1,1,1,0,0,2,0,2577,8,8,3784,23,0.6000000000000005,1,-8
0,1,-1,-1,0,-2,1,-1784,-2,-4,-2053,-12,-0.20000000000000018,-2,-11
0,0,0,0,0,-4,1,-2716,-3,2,-2020,-48,-0.6000000000000005,0,-14
0,0,1,0,0,4,-4,-92,2,3,1137,4,-0.20000000000000018,1,-12
0,1,0,0,0,-1,2,-1578,-2,2,-1561,-9,0,0,-14
0,0,-1,-1,0,-1,3,-1285,-3,-5,-598,30,0,-2,-18
0,0,-1,0,0,0,-2,-1668,-2,-2,-1829,-31,-0.40000000000000036,-1,-16
1,1,1,0,0,40,1,1891,7,7,2036,27,0.40000000000000036,1,-12
1,1,1,0,0,-2,0,-907,-2,0,-1381,-18,-0.40000000000000036,1,-17
1,1,1,0,0,5,-1,1367,5,11,2247,5,0.40000000000000036,1,18
1,1,1,0,0,-2,0,72,0,-1,-800,-16,-0.20000000000000018,1,16
0,1,0,-1,0,2,-1,-979,0,-1,-826,-49,-0.40000000000000036,-1,8
1,1,1,0,0,0,2,2681,8,7,4280,2,0.7999999999999998,1,7
0,1,1,0,0,-3,0,-2691,0,-1,-973,-14,-0.40000000000000036,1,-19
1,1,1,0,0,23,0,1999,4,7,1970,-28,0.20000000000000018,1,28
1,0,-1,1,0,2,1,-1476,-3,-2,-1858,-30,-0.40000000000000036,0,0
0,0,-1,0,0,1,-2,-2002,-3,-2,-1867,11,-0.6000000000000005,-1,-12
1,1,1,1,0,3,0,-2401,-2,-2,-684,5,-0.5999999999999996,2,-22
1,1,-1,0,0,-25,-2,-2938,-5,-2,-3056,4,-0.6000000000000005,-1,-24
0,1,0,0,0,-7,-2,-4347,-6,-10,-4330,-47,-1.2000000000000002,0,-1
1,0,-1,0,0,-3,2,105,-2,-4,-1348,-32,0.20000000000000018,-1,0
1,0,-1,0,0,18,1,713,2,2,1800,46,0.40000000000000036,-1,-1
0,1,-1,0,0,2,-3,595,1,7,509,-9,0.40000000000000036,-1,-6
0,0,0,0,0,0,3,973,3,5,1883,21,0.20000000000000018,0,-14
0,1,0,0,0,9,0,-3,0,-1,894,22,-0.20000000000000018,0,0
0,0,1,0,0,0,-4,-2937,-4,-4,-3060,-32,-1,1,-3
0,0,0,-1,0,-4,0,-2779,-2,1,-3370,-62,-0.40000000000000036,-1,-13
0,1,1,0,0,-1,-1,-1060,1,2,-452,-15,-0.40000000000000036,1,-13
1,1,1,0,0,-11,3,1764,3,4,1790,16,0.20000000000000018,1,5
0,1,-1,1,0,-3,3,-1155,1,5,790,10,-0.40000000000000036,0,-12
1,1,1,-1,-1,2,2,411,2,7,545,-3,0,0,20
1,0,-1,1,0,22,-6,2503,6,9,3518,18,0.6000000000000005,0,9
1,1,1,1,0,-16,0,523,1,0,780,0,-0.20000000000000018,2,12
0,1,1,0,0,-18,1,-1310,1,0,-758,-43,-0.40000000000000036,1,-4
1,1,-1,0,0,32,0,2632,11,20,4565,-8,0.39999999999999947,-1,19
0,1,1,0,0,40,-1,1104,3,3,726,-23,0.40000000000000036,1,4
0,1,-1,-1,0,-24,0,-956,0,-2,-1254,-42,-0.20000000000000018,-2,-4
0,0,0,0,0,-9,2,-218,-4,-5,-1207,-5,0.20000000000000018,0,20
0,1,-1,1,1,16,0,-1436,-1,-1,1167,49,-0.20000000000000018,0,-20
0,1,-1,0,0,3,1,-463,-2,-3,-179,26,0.20000000000000018,-1,-1
0,1,0,1,0,14,2,1314,6,6,2363,-20,0.40000000000000036,1,-15
1,0,0,0,0,-5,6,1606,2,0,847,1,0.20000000000000018,0,-16
1,1,1,0,0,5,-1,3964,11,12,5622,37,1,1,-24
1,1,0,0,0,-1,1,850,1,1,467,7,0.20000000000000018,0,19
0,1,1,0,0,10,-2,141,0,1,-115,-9,0,1,-1
1,1,-1,0,0,5,2,2161,6,7,3512,-2,0.40000000000000036,-1,-3
0,0,-1,0,0,0,-2,-1461,-3,-1,-2845,-4,-0.20000000000000018,-1,-7
1,1,-1,0,0,-24,4,2996,7,9,4076,0,0.6000000000000005,-1,16
1,1,1,1,0,-1,-1,-2407,-3,-5,-1806,-33,-0.7999999999999998,2,-10
1,0,0,0,0,3,-1,301,-1,0,-216,-5,0,0,12
0,1,0,1,0,-1,4,416,6,5,1635,-12,0.6000000000000005,1,-12
0,0,0,0,0,-1,-1,-1236,-6,-12,-3081,9,0,0,-7
1,1,0,0,0,-90,-1,2693,3,2,2711,30,1,0,5
1,1,1,0,0,3,-3,4695,7,13,5354,81,0.7999999999999998,1,4
0,0,0,0,0,0,-3,-535,-1,-1,-188,-20,-0.20000000000000018,0,-5
1,1,1,1,1,-45,1,3375,4,-4,3983,22,0.7999999999999998,2,35
1,1,-1,1,0,-4,0,-2402,-2,-4,-1185,-16,-1,0,2
1,1,1,0,0,-1,0,1422,9,16,4260,-6,0.20000000000000018,1,-11
1,0,-1,0,0,-18,-5,1506,0,-2,835,53,0.20000000000000018,-1,8
1,1,0,0,0,9,-2,2522,2,0,2879,16,0.5999999999999996,0,17
1,1,-1,0,0,-35,-1,-1257,-2,-2,-407,-20,-0.40000000000000036,-1,13
0,0,-1,0,0,0,-1,-5364,-5,-4,-5705,-95,-1.2000000000000002,-1,-22
0,0,1,0,0,-17,-3,365,4,10,1270,3,-0.40000000000000036,1,-20
0,1,1,-1,0,9,-2,-779,-5,-11,-3204,-6,-0.20000000000000018,0,9
0,0,0,-1,-1,1,-2,-3207,-3,0,-3927,-78,-0.5999999999999996,-1,-14
1,0,1,0,0,15,-1,658,1,1,78,8,-0.20000000000000018,1,2
1,0,0,0,0,-3,-3,2100,2,-1,1789,44,0.40000000000000036,0,-3
0,1,-1,-1,0,68,1,678,3,8,1577,-21,0.20000000000000018,-2,3
0,0,0,0,0,24,-4,1002,4,6,590,-32,0,0,-4
0,1,-1,0,0,19,-1,-1408,1,1,-384,3,-0.40000000000000036,-1,-12
1,0,1,-1,0,7,3,667,-1,-1,315,32,0.40000000000000036,0,4
0,1,-1,1,0,-4,1,-1033,2,0,580,-11,-0.20000000000000018,0,-12
1,1,-1,1,1,3,-4,-729,3,3,1870,-3,-0.40000000000000036,0,-24
1,0,1,1,0,8,3,2114,5,5,3308,14,0.20000000000000018,2,27
0,0,1,-1,-1,1,0,1134,-3,-10,-2542,-23,0.20000000000000018,0,35
0,0,0,0,0,1,1,561,1,0,369,27,0,0,-12
0,1,1,0,0,5,0,-954,1,5,187,-9,0,1,-16
0,0,1,1,0,1,2,735,3,3,1109,6,0,2,-1
1,1,1,-1,0,-1,-2,2134,3,1,1572,2,0.6000000000000005,0,10
0,0,1,-1,0,10,-2,-202,-6,-8,-2080,-1,-0.20000000000000018,0,24
0,1,-1,0,0,10,1,-1731,-6,-11,-2929,-5,-0.20000000000000018,-1,5
1,0,-1,0,0,65,3,922,0,3,1441,15,0,-1,7
1,0,0,0,0,6,0,2194,1,-2,873,20,0.6000000000000005,0,-19
1,1,-1,0,0,-122,-1,-502,-4,-12,-633,16,0,-1,6
0,1,-1,1,0,73,-4,-593,0,1,-838,-29,-0.20000000000000018,0,-19
1,1,0,0,0,-5,1,271,-2,-4,-1098,-9,0,0,5
0,1,-1,1,0,36,-1,1010,1,8,1909,9,0.20000000000000018,0,-12
1,1,0,1,0,-67,1,-716,-2,-8,-1577,14,-0.20000000000000018,1,-10
0,0,1,0,0,-4,3,-608,0,1,-728,3,-0.20000000000000018,1,-7
0,1,-1,0,0,-102,-1,1215,-1,0,142,22,0.20000000000000018,-1,10
0,0,-1,0,0,2,0,-22,-3,-6,-2069,6,0,-1,-12
1,1,-1,-1,0,1,0,1200,1,3,1673,51,0.20000000000000018,-2,-17
0,0,1,0,0,3,-3,-3236,-7,-10,-5085,-57,-1,1,5
1,0,1,0,0,-6,1,1346,1,6,337,-39,0.20000000000000018,1,18
1,0,1,0,0,26,2,1969,-1,-4,-233,4,0.6000000000000005,1,16
1,1,-1,0,0,1,-1,1488,3,5,920,9,0.20000000000000018,-1,3
1,1,1,0,0,24,2,692,0,-4,-1078,-39,0,1,9
0,0,1,0,0,2,-1,-1171,0,4,-17,-31,-0.40000000000000036,1,-9
0,0,1,0,0,-2,-1,-4323,-8,-3,-4377,-5,-0.8000000000000007,1,-30
1,1,0,0,0,-1,1,2910,4,5,2563,14,0.6000000000000005,0,24
1,1,0,0,0,35,3,400,1,1,1254,26,0.20000000000000018,0,-8
0,0,1,0,0,-9,4,97,0,4,-521,-16,-0.20000000000000018,1,7
0,1,-1,1,1,-41,1,1454,4,0,3387,4,0.40000000000000036,0,15
1,0,1,0,0,-5,-2,604,-1,1,-496,-12,0.40000000000000036,1,-4
0,0,0,-1,0,94,0,-2677,-6,-2,-3516,-35,-0.8000000000000007,-1,11
1,1,1,0,0,1,0,1615,-1,-5,1579,22,0.40000000000000036,1,20
0,1,1,0,0,-1,-1,-782,-1,-3,-747,-29,-0.20000000000000018,1,20
1,0,0,0,0,7,0,1767,6,7,2445,-38,0.40000000000000036,0,16
1,0,1,0,0,-2,0,738,1,2,-178,-40,0.20000000000000018,1,3
0,1,0,0,0,-5,2,-2222,-3,-5,-1844,-24,-0.6000000000000005,0,0
1,0,1,1,0,1,-2,-1488,-1,2,-980,-13,-0.6000000000000005,2,-6
0,1,-1,1,0,2,0,2702,3,4,2795,9,0.40000000000000036,0,7
0,0,0,0,0,0,1,-2096,-6,-5,-2095,-6,-0.8000000000000007,0,-8
0,1,0,0,0,-5,1,262,0,4,801,17,0,0,0
1,1,1,0,0,-1,-1,-700,-2,-2,-506,6,-0.40000000000000036,1,26
1,0,-1,0,0,0,0,2576,1,2,705,30,0.8000000000000007,-1,8
1,0,0,0,0,4,3,1131,1,1,707,1,0.20000000000000018,0,12
1,1,-1,-1,0,40,2,2184,4,5,2098,-3,0.6000000000000005,-2,7
1,1,0,0,0,-1,3,1254,5,8,1680,-9,0.39999999999999947,0,16
0,1,-1,0,1,0,3,-1937,-4,-5,-300,-6,-0.5999999999999996,-1,-16
0,0,-1,-1,0,-16,-3,-4772,-9,-11,-6540,-57,-1,-2,-8
1,1,1,0,0,-25,1,973,3,4,1388,13,0,1,8
0,0,-1,-1,0,0,-1,-1281,-5,-4,-1158,-12,-0.40000000000000036,-2,20
0,0,0,1,1,-4,0,-575,-2,3,1619,-4,-0.40000000000000036,1,13
0,1,1,0,0,5,-1,454,-2,-2,-299,3,0.6000000000000005,1,36
0,0,-1,0,0,-3,0,763,4,2,1176,0,0,-1,-1
0,0,-1,0,0,1,-4,140,-2,-2,-943,-16,0,-1,8
0,0,1,-1,0,26,-1,-777,-1,1,-1449,-34,-0.40000000000000036,0,3
0,0,0,0,0,-6,-1,-2275,-4,-4,-1531,-11,-0.40000000000000036,0,7
0,0,1,-1,0,2,-1,-335,-1,-7,-672,39,-0.20000000000000018,0,-16
0,1,-1,0,0,1,0,-2030,0,6,-384,-3,-0.40000000000000036,-1,-16
0,1,-1,1,0,-2,4,2934,6,3,2485,12,0.6000000000000005,0,3
1,1,1,-1,0,27,-2,3107,4,5,4197,65,0.6000000000000005,0,11
0,0,-1,0,0,0,-4,-1555,-2,-1,-1744,-27,-0.40000000000000036,-1,16
0,1,-1,0,0,51,1,478,0,4,654,-3,0.20000000000000018,-1,-1
1,0,1,0,0,-4,0,5412,9,7,4389,11,1,1,26
1,1,1,0,0,2,1,4028,8,8,3692,-9,1,1,14
1,0,1,-1,0,1,0,-278,2,0,172,-11,0,0,-12
0,0,-1,0,0,3,-1,-98,-1,-4,-488,32,0,-1,-8
0,0,-1,-1,0,1,2,507,-3,-7,-1791,-22,-0.20000000000000018,-2,2
0,0,-1,-1,0,-1,0,-1705,-4,-3,-3225,-53,-0.8000000000000007,-2,-19
1,1,1,0,0,-2,-3,-249,4,3,2367,-23,0.1999999999999993,1,20
0,1,-1,0,0,-3,-2,-723,4,13,1797,-1,0,-1,-15
0,1,0,0,0,2,0,-1064,-4,-6,-1356,36,-0.20000000000000018,0,-9
1,0,-1,0,0,2,-1,-251,0,-2,-207,0,0,-1,-5
0,0,1,-1,0,6,0,-1778,-6,-10,-2691,-23,-0.7999999999999998,0,-7
1,0,1,1,1,-5,1,2743,5,2,3734,28,0.5999999999999996,2,4
0,0,0,0,0,3,-1,-789,1,3,567,-33,0,0,5
0,0,1,0,0,29,1,-818,-1,-1,-892,-27,0,1,-2
0,0,-1,0,0,0,1,-3010,-7,-11,-3231,-26,-1,-1,-9
1,0,-1,0,0,-4,-1,1901,0,-6,1591,46,0.8000000000000007,-1,9
0,0,0,0,0,3,0,572,4,8,1998,-6,0.40000000000000036,0,-9
0,0,-1,-1,-2,2,-5,-3333,-8,-11,-7839,-83,-1,-2,4
1,1,1,0,0,-23,2,1012,5,11,3222,3,-0.20000000000000018,1,4
1,0,1,-1,0,21,-17,1548,6,12,1715,-16,0.20000000000000018,0,0
0,0,-1,0,0,5,-1,-2609,-8,-15,-5088,-61,-0.7999999999999998,-1,-4
1,0,-1,1,2,0,0,14,-1,-8,1082,-7,0.20000000000000018,0,-8
1,1,-1,0,0,3,2,519,6,9,1887,-15,0.20000000000000018,-1,-36
1,1,0,0,0,-22,4,999,6,6,2795,40,0.20000000000000018,0,-4
0,0,-1,0,0,29,0,224,0,1,549,48,-0.1999999999999993,-1,3
1,0,0,0,0,-8,-1,466,-2,2,96,16,0.40000000000000036,0,0
0,0,-1,0,0,-15,1,-1751,-2,-1,-1015,6,-0.20000000000000018,-1,-21
1,1,1,0,0,-128,0,1015,5,8,2474,2,0.6000000000000005,1,-16
1,0,1,-1,-1,-20,1,1062,2,-1,-111,22,0.20000000000000018,0,16
0,1,1,0,0,1,4,109,2,9,1375,26,0,1,-1
0,0,-1,0,0,-5,-1,-1567,-2,-3,-2507,-70,-0.40000000000000036,-1,12
0,1,1,0,0,-31,-2,-979,0,3,201,3,-0.40000000000000036,1,7
0,0,0,1,0,9,2,2104,4,4,3152,20,0.5999999999999996,1,12
0,1,-1,0,0,-13,1,-497,0,4,120,11,0,-1,-12
1,1,-1,-1,0,6,1,-221,2,2,1377,-19,0,-2,13
1,1,0,1,0,10,-1,2643,4,3,3071,10,0.6000000000000005,1,28
1,1,1,0,1,5,-1,3541,8,7,6148,55,0.7999999999999998,1,10
1,1,1,-1,-1,-28,1,791,2,2,295,3,0,0,2
1,1,0,0,0,-1,0,1157,0,-2,451,8,0,0,11
1,0,-1,0,0,29,0,280,2,6,732,-3,0,-1,-26
0,0,-1,0,0,3,2,-386,1,9,920,19,0,-1,-8
0,0,-1,0,0,-42,1,-2297,-3,-3,-2039,-24,-0.20000000000000018,-1,12
0,0,-1,-1,-1,-2,-1,-2248,-7,-10,-5036,-43,-0.8000000000000007,-2,-20
0,0,1,0,0,-3,5,1330,-1,-8,-540,21,0.40000000000000036,1,8
0,0,-1,1,0,14,-5,-840,-1,-1,-1319,-20,-0.20000000000000018,0,-4
1,1,0,0,0,-27,1,2123,2,5,2555,85,0.20000000000000018,0,-1
0,1,1,0,0,4,1,-2578,-3,-7,-2663,-45,-0.7999999999999998,1,-5
1,1,-1,1,0,-21,5,44,-2,-1,17,47,0.20000000000000018,0,-25
0,1,0,0,0,2,-1,-1186,0,-4,-859,-38,-0.6000000000000005,0,-21
0,1,-1,0,0,0,-3,1120,-1,-1,61,14,0.20000000000000018,-1,0
1,1,-1,1,-1,-7,2,-385,0,-8,-1761,-4,-0.20000000000000018,0,2
1,0,1,0,0,42,-1,1282,2,6,1076,-24,0.6000000000000005,1,5
1,1,-1,0,0,2,4,1355,3,5,2198,21,0.40000000000000036,-1,-20
0,1,0,0,0,3,2,98,3,3,626,-18,0,0,0
1,0,1,0,0,1,2,449,1,0,911,-7,0.20000000000000018,1,7
1,1,0,0,0,-2,2,4288,5,4,4666,65,1,0,28
1,0,1,1,1,22,-1,-431,0,6,1167,3,0,2,-5
0,0,-1,0,0,-20,-2,-1437,-3,-1,-2454,-42,-0.20000000000000018,-1,-15
0,0,-1,1,0,3,-2,-2967,-5,-5,-3580,-33,-0.39999999999999947,0,-19
0,1,0,0,0,-38,-1,3377,6,10,4185,57,0.7999999999999998,0,4
1,0,-1,0,0,-36,-1,308,4,9,1899,16,0.20000000000000018,-1,-13
1,0,-1,0,0,-4,0,-427,-3,-5,-435,29,-0.20000000000000018,-1,-17
0,0,1,-1,-1,-6,-1,-1823,-3,0,-3025,-6,-0.5999999999999996,0,-3
0,0,-1,-1,-1,23,2,188,-3,-2,-3035,-9,0.20000000000000018,-2,0
0,1,-1,0,0,3,-5,-532,0,-1,118,-2,0,-1,-18
0,0,-1,0,0,0,0,1446,2,6,1004,9,0.40000000000000036,-1,15
1,0,1,0,0,-55,-4,626,1,-2,725,21,0,1,5
1,1,1,0,0,-18,1,2032,6,4,3316,45,0.7999999999999998,1,-16
0,1,-1,0,0,-4,0,-644,-1,-8,-1400,-5,-0.40000000000000036,-1,7
1,0,1,0,0,-4,1,1204,4,3,1824,11,0.20000000000000018,1,0
0,1,-1,1,0,-8,1,350,1,1,817,3,-0.20000000000000018,0,10
1,1,0,0,0,-24,0,1984,5,3,3170,61,0.40000000000000036,0,-15
0,0,-1,-1,0,0,1,1004,0,-2,-6,38,0.20000000000000018,-2,4
1,1,0,0,0,46,13,1330,4,5,2896,8,0.20000000000000018,0,7
1,1,1,0,0,2,1,3364,7,6,4991,43,1,1,20
0,0,-1,1,0,0,0,-953,-5,-2,-2639,2,0,0,-6
1,0,1,1,0,37,1,650,3,10,2087,8,0,2,15
1,0,-1,1,-1,21,0,15,-4,-9,-1933,36,-0.20000000000000018,0,11
0,1,1,0,0,3,-1,3977,4,-1,2975,39,1,1,18
0,1,-1,-1,0,-106,2,1603,1,0,2783,61,0.40000000000000036,-2,12
0,1,1,-1,-1,15,3,-1025,0,1,-1555,-2,-0.20000000000000018,0,-1
1,0,1,-1,0,-7,-1,-1593,-2,-1,-2565,-28,0,0,-8
0,0,1,0,0,6,0,-48,-4,-5,-673,27,0,1,24
1,1,0,1,0,1,0,3080,9,11,4012,14,0.7999999999999998,1,0
1,1,1,0,0,23,0,-994,-2,-2,-981,-14,0,1,-9
0,0,0,0,0,17,4,-3571,-7,-8,-4557,-52,-0.40000000000000036,0,-15
0,0,0,0,0,-2,1,241,0,5,811,7,-0.20000000000000018,0,3
1,1,0,0,1,-3,3,3949,11,12,6375,86,1,0,-26
1,0,1,0,0,1,2,1853,0,-1,557,29,0.40000000000000036,1,-9
1,0,-1,1,0,-5,3,1321,7,12,3183,5,0.40000000000000036,0,-16
1,0,0,0,0,1,1,-818,-3,-2,-1148,8,0,0,3
0,0,0,1,0,-1,-1,676,-1,-4,-447,11,0.20000000000000018,1,19
0,0,-1,0,0,-57,2,-48,-3,-3,53,44,-0.20000000000000018,-1,1
0,0,1,0,0,20,-3,949,-2,4,-840,-43,0,1,17
1,1,-1,1,0,-1,-1,285,2,5,1187,1,0.20000000000000018,0,5
1,0,1,0,0,-3,-2,-1095,-4,0,-1753,-27,0,1,4
1,0,0,0,0,3,1,1613,0,0,-172,1,0.20000000000000018,0,12
1,1,1,0,0,1,2,1580,-1,-7,777,31,0.40000000000000036,1,19
1,1,1,0,0,2,2,1369,8,10,1906,-13,0.20000000000000018,1,-13
1,0,0,0,0,-4,6,1946,3,5,2310,40,0.20000000000000018,0,12
0,0,-1,-1,0,4,0,-276,-2,-10,-1213,19,-0.20000000000000018,-2,-12
1,0,-1,1,0,-3,0,2722,4,2,2488,61,0.6000000000000005,0,-15
1,0,0,1,0,-23,1,2616,3,0,1399,33,0.8000000000000007,1,7
1,0,-1,0,0,1,-1,1018,0,4,1376,-1,0,-1,17
1,1,1,-1,0,21,4,241,3,4,265,1,0.40000000000000036,0,13
0,0,-1,1,0,5,0,-1311,-3,-2,-1782,-30,-0.20000000000000018,0,-6
1,1,1,0,0,1,-2,-691,0,-2,-535,-19,-0.20000000000000018,1,2
0,1,-1,0,0,2,2,-675,1,1,-727,-26,0,-1,0
1,1,1,0,0,3,1,3162,6,5,3805,39,0.8000000000000007,1,27
1,1,1,0,1,0,1,4456,10,10,5797,-9,0.7999999999999998,1,12
1,1,0,0,0,-112,0,2952,5,4,3539,36,0.7999999999999998,0,15
1,0,0,1,-1,2,-2,-1884,-3,-2,-3183,-59,-0.40000000000000036,1,-21
0,0,-1,0,0,91,0,-1850,-5,-7,-4033,-22,-0.40000000000000036,-1,-8
0,1,-1,-1,0,3,-2,-671,-1,1,-1176,-30,-0.40000000000000036,-2,1
1,1,1,1,0,8,-1,-2295,-3,-7,-1402,-32,-0.40000000000000036,2,-7
0,1,-1,0,0,45,-1,830,0,-1,761,0,0.20000000000000018,-1,3
0,1,-1,0,0,5,-3,454,-1,4,1038,54,0,-1,-22
0,0,-1,0,0,-1,-5,-4189,-13,-17,-6402,-26,-0.7999999999999998,-1,-17
0,0,-1,0,0,-20,19,-4559,-8,-7,-5427,-75,-1.4000000000000004,-1,-18
0,1,0,0,0,-2,14,431,-1,-1,-194,-1,0,0,-9
1,0,-1,0,0,7,-4,-1397,-1,-3,-2263,-28,0,-1,-23
0,0,0,1,0,10,0,1979,3,-1,1693,28,0.39999999999999947,1,9
0,0,-1,1,0,-4,1,-857,-5,-11,-2231,5,-0.39999999999999947,0,1
1,1,1,0,0,-28,0,3874,7,5,3362,50,1,1,2
1,0,-1,1,1,8,1,1792,6,2,2840,-1,0.20000000000000018,0,-8
0,0,-1,0,0,-26,0,-3164,-2,-1,-2606,-37,-0.7999999999999998,-1,-29
1,0,0,0,0,-154,3,1452,2,3,1884,26,0.20000000000000018,0,17
1,1,1,0,0,-24,-1,1925,3,0,2849,55,0.6000000000000005,1,19
1,0,0,0,0,-30,-5,-3280,-4,0,-3756,-53,-0.7999999999999998,0,-32
1,0,1,-1,0,-2,2,2588,9,5,2577,3,0.6000000000000005,0,-1
1,0,1,0,0,-12,3,52,-3,-4,-1777,-15,-0.20000000000000018,1,3
0,0,-1,1,0,22,-1,-1082,-5,-8,-1526,0,-0.40000000000000036,0,19
1,1,1,0,0,6,0,-232,3,0,338,-2,0.20000000000000018,1,4
1,0,0,0,0,5,1,920,-3,-3,-758,32,0.20000000000000018,0,0
1,1,1,-1,1,3,3,1996,8,11,5062,38,0.6000000000000005,0,0
0,1,1,1,0,-1,4,1963,6,4,3367,6,0.5999999999999996,2,24
0,0,1,0,-1,-2,1,-1620,-5,-2,-4591,-38,-0.20000000000000018,1,10
0,1,-1,1,0,66,-2,264,1,2,121,-4,0.20000000000000018,0,-20
0,0,0,-1,0,-1,0,-1467,-4,-2,-1635,22,-0.20000000000000018,-1,-22
1,1,1,0,0,-2,0,3562,6,8,4756,64,0.7999999999999998,1,25
1,1,1,1,0,5,0,2704,7,9,3848,35,0.6000000000000005,2,7
1,1,-1,0,0,1,-1,275,1,-1,463,9,-0.40000000000000036,-1,0
0,0,-1,1,0,-1,3,2586,5,2,3305,20,0.40000000000000036,0,4
1,1,1,0,0,-4,3,565,5,7,2473,19,0.20000000000000018,1,21
0,0,1,0,0,3,-2,713,-1,-3,153,-3,0.20000000000000018,1,15
1,1,1,0,0,39,1,1784,5,10,3125,10,0.40000000000000036,1,2
1,1,-1,-1,0,17,-1,133,1,4,2352,37,0,-2,-5
0,0,1,1,0,-27,2,23,-5,-3,-454,42,0,2,28
0,0,-1,1,0,-25,-4,-2402,-2,-5,-1840,-36,-0.6000000000000005,0,-5
0,1,1,1,0,-4,-1,-802,1,4,900,-8,0,2,15
0,1,-1,-1,0,-4,2,-21,0,1,96,-12,0,-2,3
0,0,0,-1,0,-2,0,-1407,-5,-7,-2004,-1,-0.20000000000000018,-1,7
0,0,-1,0,0,-6,-1,-2185,-2,-8,-2761,-68,-0.7999999999999998,-1,1
1,1,1,0,0,3,-1,-1323,-1,-4,-633,28,-0.20000000000000018,1,-1
0,0,-1,-1,0,-6,4,-1782,-3,-2,-1558,-13,0,-2,15
0,1,1,0,0,-2,1,-1055,5,5,393,-49,0,1,-12
0,0,1,0,0,0,1,308,-1,-1,-873,-11,0.20000000000000018,1,3
1,1,1,1,0,2,0,553,1,4,1063,1,-0.20000000000000018,2,17
0,0,-1,0,0,2,-1,-3349,-8,-10,-3752,-34,-1.2000000000000002,-1,12
0,1,1,0,0,-30,1,2512,2,-5,1550,39,0.6000000000000005,1,9
0,1,-1,0,0,-7,3,381,1,2,611,8,0,-1,2
1,0,-1,0,0,27,-1,728,-3,-5,-616,6,0.20000000000000018,-1,16
1,0,1,1,0,2,-2,1281,0,-6,151,1,0.39999999999999947,2,32
1,1,-1,0,0,1,1,-5,5,6,1518,6,0,-1,-16
1,1,1,1,0,64,2,2416,4,4,1241,-30,0.40000000000000036,2,0
1,1,0,0,0,2,-3,74,1,1,780,-24,-0.20000000000000018,0,-4
1,1,-1,0,0,0,-2,-3568,-1,0,-2725,-90,-0.7999999999999998,-1,-7
0,1,-1,1,0,-5,-1,-905,0,3,37,7,-0.6000000000000005,0,-14
1,0,1,0,0,0,-1,590,2,-2,815,42,-0.20000000000000018,1,2
1,0,-1,-1,0,-2,3,2193,1,2,951,28,0.20000000000000018,-2,16
0,0,0,-1,0,-4,-1,-3111,-9,-11,-4885,-58,-1,-1,-1
0,0,-1,0,0,2,-2,-3126,-6,-5,-4527,-31,-0.6000000000000005,-1,-12
1,1,1,0,0,-27,0,-1051,2,0,1239,22,-0.20000000000000018,1,-25
1,1,1,-1,0,-1,2,-1427,-1,-2,-988,-7,-0.5999999999999996,0,-13
1,1,-1,1,0,3,-1,1580,5,3,2216,13,0.40000000000000036,0,-24
0,1,1,1,0,0,0,-1320,-1,-2,-101,-2,-0.6000000000000005,2,-6
1,1,-1,1,0,-150,2,824,0,-2,225,16,0.20000000000000018,0,-2
